"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal_caption","Descripcio_dia_setmana","Dia_setmana","Descripcio_tipus_dia","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_tipus_accident","Coordenada_UTM_X","Coordenada_UTM_Y","Longitud","Latitud"
"2017S003849    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta                                     ","0090X0090X","Dilluns","Dl","Laboral",2017,5,"Maig",1,2,"Nit","Xoc contra element estàtic","432940.35","4582980.03","2.196716","41.393715"
"2017S004456    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701265,"Litoral (Besòs)                                   ",820000,"Divendres","Dv","Laboral",2017,5,"Maig",19,21,"Tarda","Abast","433269.63","4582683.49","2.200684","41.391067"
"2017S008038    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"B-10 (Llobregat)                                  ",840000,"Divendres","Dv","Laboral",2017,9,"Setembre",29,14,"Tarda","Caiguda (dues rodes)","433114.82","4582556.54","2.198844","41.389911"
"2017S006063    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Litoral (Llobregat)                               ",840000,"Dimecres","Dc","Laboral",2017,7,"Juliol",12,8,"Matí","Col.lisió lateral","433114.82","4582556.54","2.198844","41.389911"
"2017S008415    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",701266,"Voluntaris Olímpics / Marina                      ",870000,"Dijous","Dj","Laboral",2017,10,"Octubre",12,16,"Tarda","Caiguda interior vehicle","432900.47","4582345.91","2.196308","41.387992"
"2017S004548    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",197302,"Marina / Ramon Turró                              ","0044 0044","Dimecres","Dc","Laboral",2017,4,"Abril",19,13,"Matí","Col.lisió lateral","432541.68","4582711.99","2.191974","41.391259"
"2017S007077    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",62609,"Icària                                            ","0112 0112","Dissabte","Ds","Laboral",2017,8,"Agost",19,8,"Matí","Atropellament","432704.65","4582393.19","2.193959","41.388408"
"2017S004012    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700654,"Voluntaris Olímpics                               ","9993 9993","Dissabte","Ds","Laboral",2017,5,"Maig",6,16,"Tarda","Col.lisió lateral","432911.5","4582301.09","2.196445","41.387597"
"2017S006186    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700654,"Litoral                                           ","9994 9994","Dissabte","Ds","Laboral",2017,7,"Juliol",15,23,"Nit","Abast","433139.46","4582456.8","2.199154","41.389012"
"2017S007576    ",1,"Ciutat Vella",1,"el Raval",198804,"Paral·lel / Portal de Santa Madrona               ","0032 0034","Dimecres","Dc","Laboral",2017,9,"Setembre",13,9,"Matí","Col.lisió fronto-lateral","430951.12","4580916.47","2.173162","41.374957"
"2017S000139    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700662,"AV LITORAL                                        ","0031 0031","Divendres","Dv","Laboral",2017,1,"Gener",6,23,"Nit","Bolcada (més de dues rodes)","432980.21","4582495.09","2.197248","41.38935"
"2017S002335    ",1,"Ciutat Vella",1,"el Raval",140203,"RAMBLA                                            ","0005 0005","Dijous","Dj","Laboral",2017,3,"Març",23,16,"Tarda","Atropellament","431100.17","4581054.5","2.174928","41.376212"
"2017S009081    ",1,"Ciutat Vella",1,"el Raval",140203,"Drassanes                                         ","0010 0012","Divendres","Dv","Laboral",2017,11,"Novembre",3,13,"Matí","Xoc contra element estàtic","431043.97","4581103.28","2.174241","41.376649"
"2017S002180    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700696,"MARINA                                            ","0017 0017","Dissabte","Ds","Laboral",2017,3,"Març",18,5,"Nit","Abast","433146.93","4582367.75","2.199248","41.388211"
"2017S001983    ",1,"Ciutat Vella",2,"el Barri Gòtic",63408,"RDA LITORAL(LLOBRE                                ","0005 0005","Divendres","Dv","Laboral",2017,3,"Març",10,21,"Tarda","Col.lisió lateral","431378.72","4581504.33","2.178201","41.380289"
"2017S010430    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana / Emili Vilanova                         ","0019 0019","Diumenge","Dg","Laboral",2017,12,"Desembre",17,20,"Tarda","Abast","431456.1","4581865.33","2.179093","41.383547"
"2017S005942    ",1,"Ciutat Vella",2,"el Barri Gòtic",34308,"Rambla                                            ","0078 0080","Divendres","Dv","Laboral",2017,7,"Juliol",7,22,"Nit","Abast","430992.1","4581597.17","2.173574","41.381094"
"2017S008160    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,"Colom                                             ","0002 0002","Dimarts","Dm","Laboral",2017,10,"Octubre",3,21,"Tarda","Altres","431645.6","4581571.11","2.181386","41.380915"
"2017S008322    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,"Colom                                             ","0015 0015","Dilluns","Dl","Laboral",2017,10,"Octubre",9,12,"Matí","Abast","431524.64","4581361.69","2.179963","41.379014"
"2017S010389    ",1,"Ciutat Vella",2,"el Barri Gòtic",122904,"Ferran                                            ","0025 0025","Dissabte","Ds","Laboral",2017,12,"Desembre",16,1,"Nit","Abast","431133.06","4581614.58","2.175259","41.381259"
"2017S002103    ",1,"Ciutat Vella",2,"el Barri Gòtic",189304,"RAMBLA                                            ","0008 0008","Dijous","Dj","Laboral",2017,3,"Març",16,5,"Nit","Abast","430887.78","4581913.94","2.172283","41.383931"
"2017S005107    ",1,"Ciutat Vella",2,"el Barri Gòtic",82901,"Colom                                             ","0031S0031S","Dissabte","Ds","Laboral",2017,6,"Juny",10,20,"Tarda","Atropellament","431507.05","4581243.74","2.179773","41.377949"
"2017S010054    ",1,"Ciutat Vella",2,"el Barri Gòtic",74404,"Catalunya                                         ","0017 0017","Divendres","Dv","Laboral",2017,12,"Desembre",1,16,"Tarda","Col.lisió lateral","430817.8","4582213.63","2.171411","41.386627"
"2017S010211    ",1,"Ciutat Vella",2,"el Barri Gòtic",74404,"Catalunya                                         ","0018 0018","Dissabte","Ds","Laboral",2017,12,"Desembre",9,7,"Matí","Atropellament","430794.76","4582189.95","2.171139","41.386409"
"2017S003730    ",1,"Ciutat Vella",2,"el Barri Gòtic",256106,"Cardenal Casañas / Pi                             ","0007 0007","Dimecres","Dc","Laboral",2017,4,"Abril",26,21,"Tarda","Xoc contra element estàtic","431010.22","4581731.93","2.173774","41.382302"
"2017S003213    ",1,"Ciutat Vella",2,"el Barri Gòtic",74404,"Rambla / Catalunya                                ","0023 0023","Dijous","Dj","Laboral",2017,4,"Abril",6,18,"Tarda","Atropellament","430730.7","4582093.28","2.170385","41.385539"
"2017S007467    ",1,"Ciutat Vella",2,"el Barri Gòtic",701266,"Litoral (Llobregat)                               ",1020000,"Divendres","Dv","Laboral",2017,9,"Setembre",8,2,"Nit","Xoc contra element estàtic","431680.73","4581498.83","2.181813","41.380261"
"2017S006333    ",1,"Ciutat Vella",2,"el Barri Gòtic",701266,"Colom                                             ",1020000,"Dijous","Dj","Laboral",2017,7,"Juliol",20,11,"Matí","Abast","431680.73","4581498.83","2.181813","41.380261"
"2017S004672    ",1,"Ciutat Vella",2,"el Barri Gòtic",701266,"Litoral (Besòs)                                   ",1040000,"Divendres","Dv","Laboral",2017,5,"Maig",26,20,"Tarda","Caiguda (dues rodes)","431572.69","4581329.72","2.180541","41.37873"
"2017S003633    ",1,"Ciutat Vella",2,"el Barri Gòtic",701266,"Litoral (Llobregat)                               ",1070000,"Diumenge","Dg","Laboral",2017,4,"Abril",23,18,"Tarda","Abast","431410.4","4581077.37","2.178632","41.376446"
"2017S004674    ",1,"Ciutat Vella",2,"el Barri Gòtic",109000,"Emili Vilanova                                    ","0005 0005","Divendres","Dv","Laboral",2017,5,"Maig",26,19,"Tarda","Col.lisió fronto-lateral","431457.7","4581854.82","2.179106","41.383448"
"2017S008700    ",1,"Ciutat Vella",1,"el Raval",157909,"Raval / Hospital                                  ","0098 0098","Dissabte","Ds","Laboral",2017,10,"Octubre",21,6,"Matí","Col.lisió fronto-lateral","430541.28","4581462.64","2.168197","41.379839"
"2017S005367    ",1,"Ciutat Vella",1,"el Raval",296508,"Sant Antoni                                       ","0074 0074","Dilluns","Dl","Laboral",2017,6,"Juny",19,13,"Matí","Abast","430185.39","4581844.56","2.163896","41.383249"
"2017S003811    ",1,"Ciutat Vella",1,"el Raval",51307,"Bonsuccés                                         ","0002 0002","Dissabte","Ds","Laboral",2017,4,"Abril",29,12,"Matí","Atropellament","430728.22","4581973.87","2.170374","41.384458"
"2017S008456    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai                                             ","0006 0006","Dissabte","Ds","Laboral",2017,10,"Octubre",14,9,"Matí","Sortida de via amb xoc o col.lisió","430290.06","4582124.53","2.165119","41.38578"
"2017S010027    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai                                             ","0022 0022","Divendres","Dv","Laboral",2017,12,"Desembre",1,9,"Matí","Abast multiple","430400.12","4582110.34","2.166436","41.385663"
"2017S006407    ",1,"Ciutat Vella",2,"el Barri Gòtic",18006,"Antonio López / Colom                             ","9999 9999","Dissabte","Ds","Laboral",2017,7,"Juliol",22,13,"Matí","Col.lisió lateral","431667.48","4581603.06","2.181646","41.381205"
"2017S006607    ",1,"Ciutat Vella",1,"el Raval",250904,"Pelai                                             ","0054 0054","Dissabte","Ds","Laboral",2017,7,"Juliol",29,19,"Tarda","Col.lisió frontal","430614.02","4582082.76","2.168999","41.385429"
"2017S003616    ",1,"Ciutat Vella",1,"el Raval",34308,"Rambla / Pintor Fortuny                           ","0111 0111","Dissabte","Ds","Laboral",2017,4,"Abril",22,21,"Tarda","Atropellament","430772.09","4581908.22","2.170908","41.383876"
"2017S009222    ",1,"Ciutat Vella",1,"el Raval",34308,"Rambla                                            ","0089B0089B","Dimecres","Dc","Laboral",2017,11,"Novembre",8,9,"Matí","Caiguda (dues rodes)","430882.51","4581700.89","2.172247","41.382012"
"2017S005513    ",1,"Ciutat Vella",1,"el Raval",341602,"Torres i Amat                                     ","0016 0016","Dissabte","Ds","Laboral",2017,6,"Juny",24,2,"Nit","Xoc contra element estàtic","430347.37","4581975.17","2.165818","41.384443"
"2017S000752    ",1,"Ciutat Vella",1,"el Raval",127806,"CARME / Egipcíaques                               ","0003 0003","Dissabte","Ds","Laboral",2017,1,"Gener",28,12,"Matí","Col.lisió fronto-lateral","430729.41","4581614.59","2.170428","41.381224"
"2017S001807    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",235300,"AV MRQ ARGENTERA                                  ","0009B0009B","Diumenge","Dg","Laboral",2017,3,"Març",5,0,"Nit","Atropellament","431808.4","4581877.26","2.183301","41.383685"
"2017S000784    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",240707,"AV MRQ ARGENTERA                                  ","0000 0000","Diumenge","Dg","Laboral",2017,1,"Gener",29,22,"Nit","Col.lisió fronto-lateral","431807.06","4581842.96","2.183293","41.38337"
"2017S000212    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",240707,"AV MRQ ARGENTERA                                  ","0012 0012","Dimarts","Dm","Laboral",2017,1,"Gener",10,8,"Matí","Col.lisió lateral","431807.06","4581842.96","2.183293","41.38337"
"2017S007994    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",240707,"Palau / Marquès de l'Argentera                    ","0021 0021","Dijous","Dj","Laboral",2017,9,"Setembre",28,6,"Matí","Col.lisió fronto-lateral","431824.96","4581724.18","2.18351","41.382309"
"2017S008645    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",240707,"Palau                                             ","9999 9999","Divendres","Dv","Laboral",2017,10,"Octubre",20,0,"Nit","Atropellament","431825.77","4581775.62","2.183516","41.382768"
"2017S001472    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",276908,"PG ISABEL II / Pla Palau                          ","0062 0062","Dimecres","Dc","Laboral",2017,2,"Febrer",22,12,"Matí","Col.lisió fronto-lateral","431879.75","4581934.22","2.184144","41.384205"
"2017S005343    ",1,"Ciutat Vella",3,"la Barceloneta",248050,"Doctor Aiguader                                   ","0014 0014","Dilluns","Dl","Laboral",2017,6,"Juny",19,0,"Nit","Col.lisió lateral","432103.18","4581691.62","2.18685","41.382035"
"2017S006480    ",1,"Ciutat Vella",3,"la Barceloneta",700813,"Doctor Aiguader / Pizarro                         ","0010 0012","Dimarts","Dm","Laboral",2017,7,"Juliol",25,11,"Matí","Col.lisió lateral","432169.87","4581741.11","2.187633","41.382491"
"2017S005066    ",1,"Ciutat Vella",3,"la Barceloneta",700813,"Litoral (Besòs)                                   ","9998 9998","Divendres","Dv","Laboral",2017,6,"Juny",9,19,"Tarda","Abast","432101.12","4581726.18","2.186822","41.38235"
"2017S004166    ",1,"Ciutat Vella",3,"la Barceloneta",700813,"Doctor Aiguader                                   ","9998 9998","Dimecres","Dc","Laboral",2017,5,"Maig",10,18,"Tarda","Abast","432101.12","4581726.18","2.186822","41.38235"
"2017S005498    ",1,"Ciutat Vella",3,"la Barceloneta",701265,"Doctor Aiguader / Carbonell                       ",970000,"Divendres","Dv","Laboral",2017,6,"Juny",23,15,"Tarda","Caiguda (dues rodes)","432115.47","4581735.28","2.186988","41.382432"
"2017S005362    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)                               ",950000,"Dilluns","Dl","Laboral",2017,6,"Juny",19,12,"Matí","Abast","432275.46","4581857.73","2.188888","41.383545"
"2017S001343    ",1,"Ciutat Vella",3,"la Barceloneta",701497,"RDA LITORAL(BESÒS)                                ",970000,"Divendres","Dv","Laboral",2017,2,"Febrer",17,15,"Tarda","Abast","432103.88","4581754.28","2.186843","41.382602"
"2017S000699    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2607,"DOCTOR AIGUADER                                   ","0002 0002","Dijous","Dj","Laboral",2017,1,"Gener",26,20,"Tarda","Abast","431921.67","4581864.01","2.184654","41.383578"
"2017S004804    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Colom / Antonio López                             ","0002 0002","Dimecres","Dc","Laboral",2017,5,"Maig",31,22,"Nit","Col.lisió fronto-lateral","431742.93","4581619.21","2.182541","41.381356"
"2017S003350    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Sota Muralla / Isabel II                          ","0002 0002","Dimecres","Dc","Laboral",2017,4,"Abril",12,19,"Tarda","Col.lisió fronto-lateral","431742.93","4581619.21","2.182541","41.381356"
"2017S003717    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",163504,"Colom / Antonio López                             ","0002 0002","Dimecres","Dc","Laboral",2017,4,"Abril",26,13,"Matí","Col.lisió fronto-lateral","431742.93","4581619.21","2.182541","41.381356"
"2017S003120    ",1,"Ciutat Vella",3,"la Barceloneta",112503,"Baluard / Escuder                                 ","0012 0012","Dimarts","Dm","Laboral",2017,4,"Abril",4,19,"Tarda","Atropellament","432282.81","4581417.74","2.189021","41.379582"
"2017S010152    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",200000,"Marquesa                                          ","0005 0005","Dimarts","Dm","Laboral",2017,12,"Desembre",5,14,"Tarda","Atropellament","431954.37","4581804.03","2.185055","41.38304"
"2017S010635    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0043 0043","Diumenge","Dg","Laboral",2017,12,"Desembre",24,17,"Tarda","Altres","431131","4582190.28","2.175169","41.386447"
"2017S007311    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0045 0045","Divendres","Dv","Laboral",2017,9,"Setembre",1,8,"Matí","Abast","431110.94","4582218.02","2.174915","41.386697"
"2017S006903    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0047 0047","Dijous","Dj","Laboral",2017,8,"Agost",10,23,"Nit","Col.lisió fronto-lateral","431095.78","4582234.02","2.174734","41.38684"
"2017S010256    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0055 0055","Dilluns","Dl","Laboral",2017,12,"Desembre",11,13,"Matí","Abast","431025.1","4582306.12","2.173888","41.387482"
"2017S006538    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0061 0061","Dijous","Dj","Laboral",2017,7,"Juliol",27,5,"Nit","Atropellament","430997.26","4582334.16","2.17355","41.387732"
"2017S006356    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0061 0061","Dijous","Dj","Laboral",2017,7,"Juliol",20,21,"Tarda","Caiguda (dues rodes)","430997.26","4582334.16","2.17355","41.387732"
"2017S010552    ",1,"Ciutat Vella",2,"el Barri Gòtic",177101,"Laietana                                          ","0071 0071","Dijous","Dj","Laboral",2017,12,"Desembre",21,4,"Nit","Sortida de via amb xoc o col.lisió","430938.54","4582394.39","2.172838","41.388267"
"2017S001175    ",1,"Ciutat Vella",3,"la Barceloneta",307808,"PL PAU VILA                                       ","0110 0110","Diumenge","Dg","Laboral",2017,2,"Febrer",12,16,"Tarda","Caiguda (dues rodes)","432319.16","4581086.95","2.1895","41.376604"
"2017S001607    ",1,"Ciutat Vella",2,"el Barri Gòtic",189406,"PL CATALUNYA / Fontanella                         ","0006 0006","Dilluns","Dl","Laboral",2017,2,"Febrer",27,14,"Tarda","Atropellament","431095.1","4582136.48","2.174745","41.385957"
"2017S000230    ",1,"Ciutat Vella",2,"el Barri Gòtic",189406,"FONTANELLA                                        ","0007 0007","Dimarts","Dm","Laboral",2017,1,"Gener",10,16,"Tarda","Col.lisió fronto-lateral","431089.67","4582129.69","2.174674","41.385894"
"2017S002334    ",1,"Ciutat Vella",2,"el Barri Gòtic",210502,"VIA LAIETANA                                      ","0002 0002","Dijous","Dj","Laboral",2017,3,"Març",23,14,"Tarda","Abast","431156.87","4582079.24","2.175481","41.385449"
"2017S001527    ",1,"Ciutat Vella",2,"el Barri Gòtic",214300,"VIA LAIETANA                                      ","0007 0007","Divendres","Dv","Laboral",2017,2,"Febrer",24,12,"Matí","Caiguda interior vehicle","430969.54","4582234.75","2.173227","41.386829"
"2017S000511    ",1,"Ciutat Vella",3,"la Barceloneta",261875,"PG MARÍTIM BARCELO                                ","0015 0015","Dijous","Dj","Laboral",2017,1,"Gener",19,12,"Matí","Col.lisió lateral","432462.51","4581559.13","2.191158","41.380876"
"2017S006173    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Pau Vila                                          ",990000,"Dissabte","Ds","Laboral",2017,7,"Juliol",15,13,"Matí","Abast","431935.15","4581644.36","2.184846","41.381597"
"2017S008850    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Sota Muralla / Palau                              ",990000,"Dimecres","Dc","Laboral",2017,10,"Octubre",25,23,"Nit","Col.lisió fronto-lateral","431935.15","4581644.36","2.184846","41.381597"
"2017S005213    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Pau Vila / Palau                                  ",990000,"Dimecres","Dc","Laboral",2017,6,"Juny",14,15,"Tarda","Atropellament","431935.15","4581644.36","2.184846","41.381597"
"2017S004877    ",1,"Ciutat Vella",3,"la Barceloneta",10707,"Almirall Aixada / Baluard                         ","0013 0013","Divendres","Dv","Laboral",2017,6,"Juny",2,18,"Tarda","Col.lisió fronto-lateral","432352.34","4581178.82","2.189885","41.377436"
"2017S009908    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Litoral (Llobregat)                               ",22,"Dimarts","Dm","Laboral",2017,11,"Novembre",28,13,"Matí","Col.lisió fronto-lateral","432714.86","4582201.37","2.1941","41.38668"
"2017S004149    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"Salvador Espriu / Ramon Trias Fargas              ","0022S0000","Dimecres","Dc","Laboral",2017,5,"Maig",10,2,"Nit","Col.lisió lateral","432786.88","4582237.77","2.194957","41.38701"
"2017S006332    ",1,"Ciutat Vella",3,"la Barceloneta",701266,"B-10 (Llobregat)                                  ","0022S0000","Dijous","Dj","Laboral",2017,7,"Juliol",20,10,"Matí","Col.lisió lateral","432786.88","4582237.77","2.194957","41.38701"
"2017S001814    ",1,"Ciutat Vella",3,"la Barceloneta",701497,"AV LITORAL                                        ",940000,"Diumenge","Dg","Laboral",2017,3,"Març",5,8,"Matí","Xoc contra element estàtic","432362.31","4581906.69","2.189923","41.383993"
"2017S005397    ",1,"Ciutat Vella",3,"la Barceloneta",197903,"Marítim de la Barceloneta                         ","0039 0039","Dilluns","Dl","Laboral",2017,6,"Juny",19,13,"Matí","Altres","432892.31","4582046.23","2.196246","41.385299"
"2017S005397    ",1,"Ciutat Vella",3,"la Barceloneta",197903,"Marítim de la Barceloneta                         ","0039 0039","Dilluns","Dl","Laboral",2017,6,"Juny",19,13,"Matí","Col.lisió frontal","432892.31","4582046.23","2.196246","41.385299"
"2017S007169    ",1,"Ciutat Vella",3,"la Barceloneta",701265,"Doctor Aiguader / Pinzón                          ","0022S0000","Divendres","Dv","Laboral",2017,8,"Agost",25,15,"Tarda","Col.lisió lateral","432352.3","4581878.93","2.189806","41.38374"
"2017S010465    ",1,"Ciutat Vella",3,"la Barceloneta",293306,"Sant Carles / Salamanca                           ","0042 0042","Dilluns","Dl","Laboral",2017,12,"Desembre",18,17,"Tarda","Col.lisió fronto-lateral","432462.69","4581405.77","2.191175","41.379489"
"2017S005321    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",271100,"Lluís Companys / Pujades                          ","0003 0003","Dissabte","Ds","Laboral",2017,6,"Juny",17,18,"Tarda","Caiguda interior vehicle","431750.48","4582418.96","2.182546","41.388553"
"2017S003756    ",2,"Eixample",10,"Sant Antoni",198804,"Paral·lel                                         ","0192 0194","Dijous","Dj","Laboral",2017,4,"Abril",27,15,"Tarda","Caiguda interior vehicle","429250.89","4580959.75","2.152818","41.375196"
"2017S002290    ",2,"Eixample",10,"Sant Antoni",169409,"VILAMARÍ / Av Paral·lel                           ","0414 0414","Dimecres","Dc","Laboral",2017,3,"Març",22,11,"Matí","Abast","429212.45","4581172.72","2.152338","41.377111"
"2017S004025    ",2,"Eixample",10,"Sant Antoni",169409,"Entença / Corts Catalanes                         ","0426 0426","Dissabte","Ds","Laboral",2017,5,"Maig",6,21,"Tarda","Resta sortides de via","429268.68","4581221.22","2.153002","41.377557"
"2017S004025    ",2,"Eixample",10,"Sant Antoni",169409,"Entença / Corts Catalanes                         ","0426 0426","Dissabte","Ds","Laboral",2017,5,"Maig",6,21,"Tarda","Col.lisió fronto-lateral","429268.68","4581221.22","2.153002","41.377557"
"2017S009346    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,"Laietana                                          ","0048A0048A","Dissabte","Ds","Laboral",2017,11,"Novembre",11,9,"Matí","Xoc contra element estàtic","431137.55","4582222.34","2.175237","41.386735"
"2017S008214    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",266904,"Princesa                                          ","0051 0051","Dijous","Dj","Laboral",2017,10,"Octubre",5,11,"Matí","Xoc contra element estàtic","431695.32","4582199.47","2.181913","41.386576"
"2017S007229    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",18200,"Antoni Maura / Laietana                           ","0010 0010","Dimarts","Dm","Laboral",2017,8,"Agost",29,10,"Matí","Col.lisió lateral","431298.03","4582071.67","2.17718","41.385389"
"2017S006859    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,"Laietana                                          ","0014 0014","Dimecres","Dc","Laboral",2017,8,"Agost",9,10,"Matí","Atropellament","431521.99","4581829.29","2.179874","41.383229"
"2017S004963    ",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",134506,"Freixures                                         ","0013 0013","Dimarts","Dm","Laboral",2017,6,"Juny",6,15,"Tarda","Atropellament","431376.75","4582125.87","2.178107","41.385882"
"2017S005368    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",100800,"Diputació / Comte Borrell                         ","0113 0117","Dilluns","Dl","Laboral",2017,6,"Juny",19,13,"Matí","Caiguda interior vehicle","429552.81","4581765.37","2.156335","41.382482"
"2017S008001    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",191204,"Mallorca / Viladomat                              ","0077 0077","Dijous","Dj","Laboral",2017,9,"Setembre",28,12,"Matí","Col.lisió fronto-lateral","429082.04","4582051.84","2.150681","41.385017"
"2017S003962    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",191204,"Mallorca                                          ","0083 0085","Dijous","Dj","Laboral",2017,5,"Maig",4,22,"Nit","Abast","429111.97","4582081.29","2.151024","41.385289"
"2017S004927    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",87009,"Comte Borrell / Diputació                         ","0132 0132","Dilluns","Dl","Laboral",2017,6,"Juny",5,15,"Tarda","Atropellament","429565.85","4581725.61","2.156495","41.382123"
"2017S000216    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",191204,"COMTE D'URGELL / València                         ","0059 0059","Dimarts","Dm","Laboral",2017,1,"Gener",10,11,"Matí","Caiguda (dues rodes)","428997.06","4581968.54","2.149674","41.384262"
"2017S008385    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"Viladomat                                         ","0213 0215","Dijous","Dj","Laboral",2017,10,"Octubre",12,10,"Matí","Caiguda (dues rodes)","429028.29","4582052.36","2.150035","41.385021"
"2017S003184    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes / Comte d'Urgell                  ","0521 0521","Dijous","Dj","Laboral",2017,4,"Abril",6,10,"Matí","Abast","429697.48","4581720.28","2.158074","41.382089"
"2017S005954    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes / Comte d'Urgell                  ","0521 0521","Dissabte","Ds","Laboral",2017,7,"Juliol",8,16,"Tarda","Abast","429697.48","4581720.28","2.158074","41.382089"
"2017S009403    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell                                    ","0071 0071","Dilluns","Dl","Laboral",2017,11,"Novembre",13,12,"Matí","Atropellament","429647.18","4581795.11","2.157468","41.382761"
"2017S005278    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",350308,"Roma / València                                   ","0122 0124","Divendres","Dv","Laboral",2017,6,"Juny",16,14,"Tarda","Col.lisió lateral","429150.67","4581902.23","2.151512","41.383681"
"2017S004141    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",350308,"València / Viladomat                              ","0122 0124","Dimarts","Dm","Laboral",2017,5,"Maig",9,22,"Nit","Col.lisió lateral","429150.67","4581902.23","2.151512","41.383681"
"2017S000475    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",361406,"CALÀBRIA / Av Roma                                ","0168 0168","Dimarts","Dm","Laboral",2017,1,"Gener",17,22,"Nit","Col.lisió fronto-lateral","429256.13","4581859.63","2.152784","41.383303"
"2017S000075    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",-1,"CALÀBRIA / València                               ","Desconegut","Dimecres","Dc","Laboral",2017,1,"Gener",4,14,"Tarda","Col.lisió fronto-lateral","429068.51 ","4581836.06","2.150545","41.383079"
"2017S001020    ",2,"Eixample",9,"la Nova Esquerra de l'Eixample",191204,"CALÀBRIA / Mallorca                               ","0082 0082","Dimarts","Dm","Laboral",2017,2,"Febrer",7,14,"Tarda","Col.lisió fronto-lateral","429105.57","4582045.07","2.150957","41.384965"
