Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_accident,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S004149    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma                                              ,5-7       ,Divendres,Dv,Laboral,2019,5,Maig,24,16,Tarda,Col.lisió lateral,428501.55 ,4581612.74,2.143700068525282,41.38103750458492
2019S000713    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma / Nicaragua                                  ,,Dissabte,Ds,Laboral,2019,1,Gener,26,23,Nit,Col.lisió lateral,428548.42 ,4581601.9 ,2.144261823282924,41.380944043307075
2019S003186    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó / Comte Borrell                             ,,Dijous,Dj,Laboral,2019,4,Abril,25,22,Nit,Col.lisió lateral,429354.29 ,4581928.4 ,2.153860357474063,41.38395595076837
2019S004918    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes                                   ,450,Dissabte,Ds,Laboral,2019,6,Juny,22,20,Tarda,Abast,429396.51 ,4581352.56,2.154432439883257,41.37877332150908
2019S006487    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó / Vilamarí                                  ,,Diumenge,Dg,Laboral,2019,8,Agost,18,15,Tarda,Col.lisió lateral,428875.47 ,4581460.32,2.1481893483049,41.3796979144514
2019S007467    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València / Vilamarí                               ,,Dissabte,Ds,Laboral,2019,9,Setembre,28,12,Matí,Col.lisió lateral,428782.6  ,4581555.77,2.1470675910071484,41.38054936331554
2019S005272    ,2,Eixample,9,la Nova Esquerra de l'Eixample,89004,Consell de Cent                                   ,143,Dijous,Dj,Laboral,2019,7,Juliol,4,11,Matí,Atropellament,429315.41 ,4581719.68,2.1534197890371556,41.38207268126573
2019S009513    ,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,Entença / Berlín                                  ,,Dimarts,Dm,Laboral,2019,12,Desembre,10,10,Matí,Abast,428408.37 ,4582110.79,2.142526885812541,41.38551491192273
2019S001934    ,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,París / Josep Tarradellas                         ,,Dimarts,Dm,Laboral,2019,3,Març,12,14,Tarda,Col.lisió lateral,428409.41 ,4582129,2.142537168200731,41.38567901354895
2019S007532    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó / Vilamarí                                  ,,Dimarts,Dm,Laboral,2019,10,Octubre,1,13,Matí,Col.lisió lateral,428875.47 ,4581460.32,2.1481893483049,41.3796979144514
2019S002560    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença                                           ,122,Dimarts,Dm,Laboral,2019,4,Abril,2,13,Matí,Caiguda (dues rodes),428918.07 ,4581623.13,2.1486796280580696,41.381168041458224
2019S000064    ,2,Eixample,9,la Nova Esquerra de l'Eixample,100800,Diputació / Rocafort                              ,,Dijous,Dj,Laboral,2019,1,Gener,3,14,Tarda,Col.lisió lateral,429252.74 ,4581456.29,2.152701157056825,41.37969492636152
2019S001301    ,2,Eixample,10,Sant Antoni,169409,Viladomat / Corts Catalanes                       ,,Dilluns,Dl,Laboral,2019,2,Febrer,18,14,Tarda,Atropellament,429546.58 ,4581537.58,2.1562053904967824,41.38045289059132
2019S007379    ,2,Eixample,10,Sant Antoni,349706,Comte d'Urgell                                    ,3,Dimecres,Dc,Laboral,2019,9,Setembre,25,15,Tarda,Abast,429994.85 ,4581438.77,2.161577240076229,41.37960213416401
2019S002403    ,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,Josep Tarradellas / Londres                       ,,Dimecres,Dc,Laboral,2019,3,Març,27,15,Tarda,Col.lisió lateral,428440.03 ,4582350.84,2.142877108920156,41.387679750609344
2019S002440    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes / Aribau                          ,,Divendres,Dv,Laboral,2019,3,Març,29,9,Matí,Caiguda (dues rodes),430121.36 ,4582099.83,2.163013683472538,41.38556703966149
2019S002968    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda / Casanova                              ,,Dilluns,Dl,Laboral,2019,4,Abril,15,20,Tarda,Abast,430033.53 ,4581806.07,2.161997300159629,41.38291362170429
2019S002464    ,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,Sarrià / Josep Tarradellas                        ,,Divendres,Dv,Laboral,2019,3,Març,29,21,Tarda,Col.lisió lateral,428499.73 ,4582666.13,2.1435538093197395,41.390524735358014
2019S008452    ,2,Eixample,10,Sant Antoni,323203,Viladomat / Sepúlveda                             ,,Divendres,Dv,Laboral,2019,11,Novembre,1,22,Nit,Caiguda (dues rodes),429650.92 ,4581430.44,2.157465543892848,41.37949706898057
2019S008153    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,València / Villarroel                             ,,Dimarts,Dm,Laboral,2019,10,Octubre,22,9,Matí,Col.lisió lateral,429451.21 ,4582209.99,2.154986551986798,41.3865006257265
2019S009897    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel                                        ,145-147   ,Dilluns,Dl,Laboral,2019,12,Desembre,23,13,Matí,Col.lisió fronto-lateral,429379.68 ,4582267.77,2.1541243720827565,41.387014739097765
2019S000471    ,2,Eixample,7,la Dreta de l'Eixample,305100,Aragó / Sant Joan                                 ,,Divendres,Dv,Laboral,2019,1,Gener,18,19,Tarda,Col.lisió lateral,430880.87 ,4583424.29,2.171945276571652,41.39756162129069
2019S006375    ,2,Eixample,7,la Dreta de l'Eixample,144601,Roger de Flor / Diagonal                          ,,Dilluns,Dl,Laboral,2019,8,Agost,12,9,Matí,Col.lisió lateral,430850.64 ,4583648.78,2.171558012951345,41.399580905238615
2019S000390    ,2,Eixample,7,la Dreta de l'Eixample,222002,Diagonal                                          ,376-378   ,Dimecres,Dc,Laboral,2019,1,Gener,16,11,Matí,Col.lisió lateral,430637.37 ,4583606.65,2.1690118072776206,41.39918306169561
2019S007357    ,2,Eixample,7,la Dreta de l'Eixample,222002,Mossèn Jacint Verdaguer                           ,0,Dimarts,Dm,Laboral,2019,9,Setembre,24,18,Tarda,Col.lisió lateral,430706.3  ,4583602.45,2.1698367931904325,41.39915118609913
2019S005219    ,2,Eixample,7,la Dreta de l'Eixample,222002,Mossèn Jacint Verdaguer                           ,9999,Dimecres,Dc,Laboral,2019,7,Juliol,3,8,Matí,Col.lisió lateral,430706.38 ,4583594.24,2.169838691144126,41.39907724903271
2019S009839    ,2,Eixample,7,la Dreta de l'Eixample,225500,València / Nàpols                                 ,,Dissabte,Ds,Laboral,2019,12,Desembre,21,1,Nit,Col.lisió lateral,430978.26 ,4583706.76,2.173077927017085,41.40011408821389
2019S007556    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal / Bailèn                                 ,,Dimecres,Dc,Laboral,2019,10,Octubre,2,10,Matí,Desconegut,430562.8  ,4583557.35,2.1681255027772353,41.3987325921167
2019S004993    ,2,Eixample,7,la Dreta de l'Eixample,350308,València / Bruc                                   ,,Dimarts,Dm,Laboral,2019,6,Juny,25,22,Nit,Col.lisió lateral,430499.78 ,4583238.78,2.167408316240055,41.395857916155705
2019S006430    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó                                             ,311,Dimecres,Dc,Laboral,2019,8,Agost,14,19,Tarda,Abast,430591.2  ,4583172.8 ,2.1685093520739374,41.395271569690266
2019S006536    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París / Villarroel                                ,,Dimecres,Dc,Laboral,2019,8,Agost,21,7,Matí,Atropellament,428983.64 ,4582689.63,2.149338527025842,41.39077932256784
2019S004416    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal / Bruc                                   ,,Dimecres,Dc,Laboral,2019,6,Juny,5,17,Tarda,Col.lisió lateral,430278.77 ,4583465.06,2.164738754824509,41.397876762498235
2019S000834    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Provença / Villarroel                             ,,Dijous,Dj,Laboral,2019,1,Gener,31,21,Tarda,Atropellament,429263.55 ,4582400.41,2.1527200404682483,41.38819914989285
2019S009050    ,2,Eixample,7,la Dreta de l'Eixample,145003,Girona / Mallorca                                 ,,Divendres,Dv,Laboral,2019,11,Novembre,22,18,Tarda,Col.lisió frontal,430502.32 ,4583430.74,2.16741663219893,41.397587037562914
2019S009377    ,2,Eixample,7,la Dreta de l'Eixample,145003,Girona                                            ,126,Dimecres,Dc,Laboral,2019,12,Desembre,4,18,Tarda,Abast,430529.79 ,4583417.25,2.1677467557725003,41.39746791609989
2019S003814    ,2,Eixample,7,la Dreta de l'Eixample,191204,Diagonal                                          ,329,Divendres,Dv,Laboral,2019,5,Maig,17,14,Tarda,Caiguda (dues rodes),430675.55 ,4583565.23,2.1694732460519273,41.398813306957955
2019S005808    ,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló                                          ,266,Dilluns,Dl,Laboral,2019,7,Juliol,22,15,Tarda,Abast,430255.61 ,4583548.93,2.1644520576989015,41.39863013152522
2019S002565    ,2,Eixample,7,la Dreta de l'Eixample,289105,Rosselló                                          ,307,Dimarts,Dm,Laboral,2019,4,Abril,2,14,Tarda,Abast,430288.82 ,4583617.27,2.1648414142010886,41.39924852410279
2019S006828    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria                                   ,120,Dimarts,Dm,Laboral,2019,9,Setembre,3,14,Tarda,Caiguda interior vehicle,430192.33 ,4583379.13,2.1637147485575334,41.39709531806716
2019S006765    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell / París                            ,,Dissabte,Ds,Laboral,2019,8,Agost,31,18,Tarda,Col.lisió lateral,428885.89 ,4582593.13,2.1481807957361165,41.38990154250845
2019S003103    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal                                          ,404-406   ,Dimarts,Dm,Laboral,2019,4,Abril,23,19,Tarda,Caiguda (dues rodes),430335.01 ,4583509.58,2.1654063240324453,41.39828261633364
2019S000969    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal / Rosselló                               ,,Dimecres,Dc,Laboral,2019,2,Febrer,6,14,Tarda,Col.lisió lateral,430134.59 ,4583421.81,2.1630191843272133,41.39747469618512
2019S004594    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90502,Còrsega                                           ,201,Dimecres,Dc,Laboral,2019,6,Juny,12,7,Matí,Col.lisió fronto-lateral,429133.29 ,4582665.25,2.151131179153342,41.39057296147272
2019S008142    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / Còrsega                                ,,Dilluns,Dl,Laboral,2019,10,Octubre,21,15,Tarda,Col.lisió lateral,429266.59 ,4582781.43,2.1527118389507485,41.391631092820724
2019S004739    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó / Roger de Flor                             ,,Dilluns,Dl,Laboral,2019,6,Juny,17,12,Matí,Caiguda (dues rodes),430977.58 ,4583518.03,2.173091341088185,41.39841421773152
2019S009066    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Mallorca / Comte d'Urgell                         ,,Dissabte,Ds,Laboral,2019,11,Novembre,23,11,Matí,Col.lisió lateral,429260.74 ,4582212.74,2.1527083804422515,41.38650864267692
2019S003741    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València                                          ,146-152   ,Dimecres,Dc,Laboral,2019,5,Maig,15,15,Tarda,Col.lisió lateral,429408.52 ,4582154.78,2.1544824601642585,41.38599962313295
2019S002872    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Comte d'Urgell                         ,,Dijous,Dj,Laboral,2019,4,Abril,11,16,Tarda,Abast,429355.76 ,4582115.68,2.1538560685495622,41.385642828488656
2019S008176    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes                                   ,413,Dilluns,Dl,Laboral,2019,10,Octubre,21,19,Tarda,Col.lisió lateral,429184.88 ,4581218.77,2.151917490140136,41.377549708988155
2019S001690    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes / Entença                         ,,Diumenge,Dg,Laboral,2019,3,Març,3,14,Tarda,Col.lisió lateral,429260.06 ,4581256.4 ,2.152812053580362,41.37789524833061
2019S002879    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,110304,Còrsega / Enric Granados                          ,,Dijous,Dj,Laboral,2019,4,Abril,11,14,Tarda,Atropellament,429458,4582969.11,2.1549792193894493,41.39333827738811
2019S009965    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell                                    ,102,Dijous,Dj,Laboral,2019,12,Desembre,26,20,Tarda,Abast,429599.56 ,4581890.23,2.1567978952255427,41.38363370181431
2019S004719    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell / Consell de Cent                  ,,Diumenge,Dg,Laboral,2019,6,Juny,16,15,Tarda,Caiguda (dues rodes),429541.26 ,4581925.8 ,2.156096567428137,41.383948954173285
2019S005203    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / París                                    ,0,Dimarts,Dm,Laboral,2019,7,Juliol,2,14,Tarda,Atropellament,429502.37 ,4582747.92,2.1555356845639864,41.39135001451937
2019S000176    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Aribau / Consell de Cent                          ,,Dimarts,Dm,Laboral,2019,1,Gener,8,4,Nit,Col.lisió fronto-lateral,429924.38 ,4582300.16,2.1606348027454594,41.38735416658667
2019S005619    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,32700,Balmes / Diagonal                                 ,,Dilluns,Dl,Laboral,2019,7,Juliol,15,20,Tarda,Caiguda (dues rodes),429430.09 ,4583191.25,2.154619481947964,41.39533653947013
2019S003169    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90502,Còrsega / Enric Granados                          ,,Dijous,Dj,Laboral,2019,4,Abril,25,16,Tarda,Col.lisió lateral,429458,4582969.11,2.1549792193894493,41.39333827738811
2019S007342    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,110304,Còrsega / Enric Granados                          ,,Dimarts,Dm,Laboral,2019,9,Setembre,24,2,Nit,Col.lisió fronto-lateral,429458,4582969.11,2.1549792193894493,41.39333827738811
2019S004651    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,València / Muntaner                               ,,Dijous,Dj,Laboral,2019,6,Juny,13,15,Tarda,Col.lisió lateral,429641.8  ,4582396.81,2.157244109959225,41.38819994837763
2019S008299    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Corts Catalanes / Aribau                          ,,Dissabte,Ds,Laboral,2019,10,Octubre,26,20,Tarda,Abast,430121.36 ,4582099.83,2.163013683472538,41.38556703966149
2019S005804    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Universitat / Corts Catalanes                     ,,Dilluns,Dl,Laboral,2019,7,Juliol,22,11,Matí,Col.lisió lateral,430121.36 ,4582099.83,2.163013683472538,41.38556703966149
2019S007738    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Balmes                                 ,,Dilluns,Dl,Laboral,2019,10,Octubre,7,17,Tarda,Col.lisió fronto-lateral,429929.89 ,4582678.07,2.1606569196458763,41.39075831958797
2019S008691    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Consell de Cent / Aribau                          ,,Dissabte,Ds,Laboral,2019,11,Novembre,9,11,Matí,Xoc contra element estàtic,429924.38 ,4582300.16,2.1606348027454594,41.38735416658667
2019S008994    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca                                          ,172,Dijous,Dj,Laboral,2019,11,Novembre,21,9,Matí,Abast,429525.14 ,4582456.48,2.15584197177404,41.388727142311645
2019S005179    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes / Aribau                          ,,Dilluns,Dl,Laboral,2019,7,Juliol,1,18,Tarda,Col.lisió lateral,430121.36 ,4582099.83,2.163013683472538,41.38556703966149
2019S009738    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,287201,Roma                                              ,152,Dimecres,Dc,Laboral,2019,12,Desembre,18,10,Matí,Col.lisió lateral,429501.2  ,4582114.23,2.155595547105142,41.38564254635454
2019S003100    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau                                            ,179,Dimarts,Dm,Laboral,2019,4,Abril,23,14,Tarda,Col.lisió lateral,429181.31 ,4583045.13,2.151661007141383,41.39399860250617
2019S006592    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Muntaner                                  ,,Divendres,Dv,Laboral,2019,8,Agost,23,17,Tarda,Col.lisió fronto-lateral,429735.29 ,4582301.52,2.158373265485004,41.387349896692484
2019S006202    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner                                          ,94,Diumenge,Dg,Laboral,2019,8,Agost,4,3,Nit,Caiguda (dues rodes),429625.43 ,4582430.47,2.157044418090597,41.388501675117105
2019S003804    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València                                          ,157-159   ,Divendres,Dv,Laboral,2019,5,Maig,17,9,Matí,Col.lisió lateral,429600.31 ,4582373.15,2.156750667099067,41.38798321772011
2019S002225    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Aribau                                    ,,Dijous,Dj,Laboral,2019,3,Març,21,14,Tarda,Abast,429830.93 ,4582396.05,2.1595060850116843,41.38820964817809
2019S004917    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Doctor Letamendi                          ,,Dissabte,Ds,Laboral,2019,6,Juny,22,17,Tarda,Col.lisió lateral,429880.4  ,4582443.91,2.1600921701911995,41.388645022751874
2019S002924    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Doctor Letamendi                          ,,Dissabte,Ds,Laboral,2019,4,Abril,13,13,Matí,Xoc contra element estàtic,429880.4  ,4582443.91,2.1600921701911995,41.388645022751874
2019S000742    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent / Muntaner                        ,,Dilluns,Dl,Laboral,2019,1,Gener,28,13,Matí,Col.lisió fronto-lateral,429828.58 ,4582206.54,2.159499963810238,41.38650260808863
2019S000039    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Muntaner / Diputació                              ,,Dimecres,Dc,Laboral,2019,1,Gener,2,19,Tarda,Col.lisió fronto-lateral,429922.08 ,4582109.9 ,2.1606293365518843,41.38564037545985
